id,user_id,cwa_id,discipline_id,projectId,phaseId,cwpUnit,ewpRefId,ewpRefNo,cwa,cwpSubArea,cwpLevel,cwpType,cwpIcsu,cwpTitle,cwpDescription,cwpNo,cwpRevision,cwpDocumentContNo,cwpPlannedRelease,cwpPlannedComplete,cwpPlannedHours,cwpForecastRelease,cwpForecastComplete,cwpForecastHours,cwpActualRelease,cwpActualComplete,cwpActualHours,cwpLink,cwpWorkOwners,cwpWorkReleaseDate,cwpWorkConstruction,cwpWorkConstructionDate,cwpCompleteOwners,cwpCompleteReleaseDate,cwpCompleteConstruction,cwpCompleteConstructionDate,in_schedule,status,current_status,addDate,cwpPlannedReleaseExe,cwpPlannedCompleteExe,cwpPlannedHoursExe,cwpActualReleaseExe,cwpActualCompleteExe,cwpActualHoursExe,cwpForecastReleaseExe,cwpForecastCompleteExe,cwpForecastHoursExe,cwpCompilerPath,manualOrSystemStart,manualOrSystemComplete,my_selection,my_packages,import,wbsShortCode,contractorId,delayDuration,cwpSupervisor,auditUserid,auditDate,releaseConsSupApprovalStatus,releaseConsSup,releaseConsSupDate,releaseConsSupRemarks,compiledById,checkedById,approvedById,cwpReleaseStatus,releaseLead,releaseLeadDate,releaseLeadRemarks,releaseEngMgr,releaseEngMgrDate,releaseEngMgrRemarks,cwpManager,cwpLead,releaseConstMgr,releaseConstMgrDate,releaseConstMgrRemarks,releaseConstMgrApprovalStatus,releaseHold,cwpReleaseHold,cwpReleaseRisks,cwpReleaseMitigationPlan,contractorDcn,revisionDescription,blockchainWorkBlockId,blockchain_status,linked_area,reject_remark,pc_ForecastComplete_Quaterly,pc_ForecastStart_Quaterly_Exe,pc_ForecastFinish_Quaterly_Exe,releaseBlockchainStatus
"3325","359",\N,"386","54","6","188","3667","EWP-A08-WP7.2-500-BM-ME-102","Common Area Substation SS41","500","AG","BM","500","Electrical Works","Electrical Works","CWP-A08-WP7.2-500-BM-ME-102","3","T-14.170.821","2023-06-10","2023-07-14","0","2023-04-14","2023-09-25","0","2023-09-25","2023-09-25","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"13",\N,"1695628046","2023-06-23","2024-04-10","0","2023-06-15",\N,"0","2023-06-15","2024-10-22","0","file/user/workmanagement/cwp/checklst_attachment_compiled_cwp_3325.pdf","1","1","0","1","1",\N,\N,\N,"271",\N,\N,"2","271","2023-09-25 07:47:26","","9300","6663","8688","4","359","2023-09-25 07:33:54","",\N,\N,\N,"298",\N,\N,\N,\N,\N,"1","","","","L083-ZX-E-70821","Issue for information",\N,\N,"0465",\N,"2023-09-25","2023-06-15","2024-10-22",\N
"3326","426",\N,"388","54","6","188","3668","EWP-A08-WP7.2-500-BM-MS-101","Common Area Substation SS41","500","AG","BM","500","Instrumentation Works","Instrumentation Works","CWP-A08-WP7.2-500-BM-MS-101","1","T-14.170.822","2023-08-24","2023-11-03","0","2024-01-30","2024-03-21","0","2024-06-05","0000-00-00","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"4",\N,"1717582465","2023-11-20","2024-07-30","0","2023-10-20",\N,"0","2023-11-22","2024-11-12","0","file/user/workmanagement/cwp/checklst_attachment_compiled_cwp_3326.pdf","1","1","0","1","1",\N,\N,\N,"271",\N,\N,\N,\N,\N,\N,"9301","6664","8689","2","426","2024-06-05 10:14:25","",\N,\N,\N,"414",\N,\N,\N,\N,"1","2","EWP must be review again. Repeating attachments","","","L083-ZX-E-70822","ISSUE FOR INFORNATION",\N,\N,"0466",\N,"2024-03-21","2023-11-22","2024-11-12",\N
"3327","409",\N,"398","54","6","188","3669","EWP-A08-WP7.2-500-BM-MT-101","Common Area Substation SS41","500","AG","BM","500","Telecom Works","Telecom Works","CWP-A08-WP7.2-500-BM-MT-101","1","T-14.170.823","2023-12-16","2024-01-08","0","2024-02-15","2024-02-29","0","2024-02-28","2024-02-29","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"13",\N,"1709195386","2023-12-18","2024-04-13","0","0000-00-00","0000-00-00","0","2024-02-10","2024-11-20","0","file/user/workmanagement/cwp/checklst_attachment_compiled_cwp_3327.pdf","0","0","0","1","1",\N,\N,\N,"271",\N,\N,"2","271","2024-02-29 08:29:46","","9302","6669","8694","4","409","2024-02-28 02:20:39","",\N,\N,\N,"411",\N,\N,\N,\N,\N,"1","","","","L083-ZX-E-70823","ISSUE FOR INFORMATION",\N,\N,"0467",\N,"2024-02-29","2024-02-10","2024-11-20",\N
"3329","1",\N,"388","54","9","195","3675","EWP-B05-WP7.2-120-BM-MS-101","B05-WP7.2-120","120","AG","NAC","TBD","Instrumentation Works (FAR 17)","Instrumentation Works (FAR 17)","CWP-B05-WP7.2-120-BM-MS-101","1",\N,"2024-08-22","2024-10-07","0","2024-10-26","2024-11-30","0","0000-00-00","0000-00-00","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"2",\N,"1646061219","2024-10-08","2024-10-25",\N,"0000-00-00","0000-00-00",\N,"2024-12-02","2024-12-14",\N,\N,"0","0","0","0","1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0585",\N,"2024-11-30","2024-12-02","2024-12-14",\N
"3330","1",\N,"386","54","9","195","3677","EWP-B05-WP7.2-130-BM-ME-101","B05-WP7.2-130","130","AG","DELETED","TBD","Electrical Works (FAR 25)","Electrical Works (FAR 25)","CWP-B05-WP7.2-130-BM-ME-101","1",\N,"2023-06-27","2023-09-02","0","0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"2",\N,"1646061219","2023-09-04","2023-09-30",\N,"0000-00-00","0000-00-00",\N,"0000-00-00","0000-00-00",\N,\N,"0","0","0","0","1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0586",\N,"0000-00-00","0000-00-00","0000-00-00",\N
"3331","1",\N,"388","54","9","195","3678","EWP-B05-WP7.2-130-BM-MS-101","B05-WP7.2-130","130","AG","NAC","TBD","Instrumentation Works (FAR 25)","Instrumentation Works (FAR 25)","CWP-B05-WP7.2-130-BM-MS-101","1",\N,"2024-05-11","2024-06-08","0","2024-07-13","2024-09-19","0","0000-00-00","0000-00-00","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"2",\N,"1646061219","2024-06-10","2025-03-28",\N,"0000-00-00","0000-00-00",\N,"2024-07-16","2025-04-25",\N,\N,"0","0","0","0","1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0587",\N,"2024-09-19","2024-07-16","2025-04-25",\N
"3332","1",\N,"386","54","9","195","3680","EWP-B05-WP7.2-140-BM-ME-101","B05-WP7.2-140","140","AG","NAC","TBD","Electrical Works (CCR)","Electrical Works (CCR)","CWP-B05-WP7.2-140-BM-ME-101","1",\N,"2024-03-01","2024-04-25","0","2024-02-06","2024-06-29","0","0000-00-00","0000-00-00","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"2",\N,"1646061219","2024-08-13","2024-09-17",\N,"0000-00-00","0000-00-00",\N,"2024-10-28","2024-12-09",\N,\N,"0","0","0","0","1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0588",\N,"2024-06-29","2024-10-28","2024-12-09",\N
"3333","1",\N,"388","54","9","195","3681","EWP-B05-WP7.2-140-BM-MS-101","B05-WP7.2-140","140","AG","NAC","TBD","Instrumentation Works (CCR)","Instrumentation Works (CCR)","CWP-B05-WP7.2-140-BM-MS-101","1",\N,"2024-05-11","2024-07-20","0","2024-07-13","2024-09-19","0","0000-00-00","0000-00-00","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"2",\N,"1646061219","2024-09-19","2025-04-26",\N,"0000-00-00","0000-00-00",\N,"2025-01-03","2025-06-06",\N,\N,"0","0","0","0","1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0589",\N,"2024-09-19","2025-01-03","2025-06-06",\N
"3334","1",\N,"398","54","9","195","3682","EWP-B05-WP7.2-140-BM-MT-101","B05-WP7.2-140","140","AG","NAC","TBD","Telecom Works (CCR)","Telecom Works (CCR)","CWP-B05-WP7.2-140-BM-MT-101","1",\N,"2024-05-11","2024-07-20","0","2024-05-24","2024-08-01","0","0000-00-00","0000-00-00","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"2",\N,"1646061219","2024-09-19","2025-01-11",\N,"0000-00-00","0000-00-00",\N,"2025-01-03","2025-04-17",\N,\N,"0","0","0","0","1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1200",\N,"2024-08-01","2025-01-03","2025-04-17",\N
"3335","232",\N,"406","54","9","195","3683","EWP-B05-WP7.2-150-BM-BA-101","Buildings (Workshop)","150","AG","NAC","500","Foundation Works for Workshop","Foundation Works for Workshop","CWP-B05-WP7.2-150-BM-BA-101","1",\N,"2023-04-29","2023-06-20","0","2023-08-26","2023-09-25","0","0000-00-00","0000-00-00","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"4",\N,"1678368429","2023-06-22","2023-10-14","0","0000-00-00","0000-00-00","0","2023-06-22","2024-07-15","0",\N,"0","0","0","1","1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"Issue for information",\N,\N,"1201",\N,"2023-09-25","2023-06-22","2024-07-15",\N
"3336","1",\N,"406","54","9","195","3684","EWP-B05-WP7.2-150-BM-BA-102","B05-WP7.2-150","150","AG","NAC","TBD","Concrete Works for Workshop (incl. Masonry & Finishing)","Concrete Works for Workshop (incl. Masonry & Finishing)","CWP-B05-WP7.2-150-BM-BA-102","1",\N,"2023-05-27","2023-08-04","0","2023-06-15","2023-06-16","0","0000-00-00","0000-00-00","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"2",\N,"1646061219","2023-07-25","2025-03-28",\N,"0000-00-00","0000-00-00",\N,"2024-05-11","2025-11-19",\N,\N,"0","0","0","0","1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1202",\N,"2023-06-16","2024-05-11","2025-11-19",\N
"3337","1",\N,"406","54","9","195","3685","EWP-B05-WP7.2-150-BM-BA-103","B05-WP7.2-150","150","AG","NAC","TBD","HVAC Works","HVAC Works","CWP-B05-WP7.2-150-BM-BA-103","1",\N,"2024-04-26","2024-06-24","0","2023-06-08","2023-06-09","0","0000-00-00","0000-00-00","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"2",\N,"1646061219","2024-06-25","2025-03-28",\N,"0000-00-00","0000-00-00",\N,"2025-01-14","2025-12-03",\N,\N,"0","0","0","0","1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0590",\N,"2023-06-09","2025-01-14","2025-12-03",\N
"3338","1",\N,"406","54","9","195","3686","EWP-B05-WP7.2-150-BM-BA-104","B05-WP7.2-150","150","AG","NAC","TBD","Fire Protection Works","Fire Protection Works","CWP-B05-WP7.2-150-BM-BA-104","1",\N,"2024-04-30","2024-06-24","0","2024-01-03","2024-01-31","0","0000-00-00","0000-00-00","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"2",\N,"1646061219","2024-06-25","2025-03-28",\N,"0000-00-00","0000-00-00",\N,"2025-02-18","2025-12-03",\N,\N,"0","0","0","0","1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0591",\N,"2024-01-31","2025-02-18","2025-12-03",\N
"3339","1",\N,"392","54","9","195","3687","EWP-B05-WP7.2-150-BM-MC-201","B05-WP7.2-150","150","AG","NAC","TBD","Equipment Installation","Equipment Installation","CWP-B05-WP7.2-150-BM-MC-201","1",\N,"2024-09-10","2024-11-18","0","2024-10-26","2024-12-21","0","0000-00-00","0000-00-00","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"2",\N,"1646061219","2024-11-19","2025-03-17",\N,"0000-00-00","0000-00-00",\N,"2025-05-08","2025-10-06",\N,\N,"0","0","0","0","1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0592",\N,"2024-12-21","2025-05-08","2025-10-06",\N
"3340","359",\N,"386","54","9","195","3688","EWP-B05-WP7.2-150-BM-ME-101","Buildings (Workshop)","150","AG","NAC","500","Electrical Works","Electrical Works","CWP-B05-WP7.2-150-BM-ME-101","1","T-14.171.347","2023-11-01","2023-12-26","0","2024-01-18","2024-06-29","0","2024-01-19","0000-00-00","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"4",\N,"1706025593","2023-12-27","2025-06-09","0","0000-00-00","0000-00-00","0","2024-06-01","2026-01-16","0","file/user/workmanagement/cwp/checklst_attachment_compiled_cwp_3340.pdf","0","0","0","1","1",\N,\N,\N,"271",\N,\N,\N,\N,\N,\N,"6768","6768","8793","1","359","2024-01-23 03:59:53","undefined",\N,\N,\N,"298",\N,\N,\N,\N,\N,"0",\N,\N,\N,"L000-ZX-E-71347","ISSUE FOR INFORMATION",\N,\N,"0593",\N,"2024-06-29","2024-06-01","2026-01-16",\N
"3341","1",\N,"388","54","9","195","3689","EWP-B05-WP7.2-150-BM-MS-101","B05-WP7.2-150","150","AG","NAC","TBD","Instrumentation Works","Instrumentation Works","CWP-B05-WP7.2-150-BM-MS-101","1",\N,"2023-09-19","2023-11-23","0","2024-10-26","2024-12-21","0","0000-00-00","0000-00-00","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"2",\N,"1646061219","2025-05-05","2025-07-15",\N,"0000-00-00","0000-00-00",\N,"2025-09-22","2026-02-25",\N,\N,"0","0","0","0","1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0594",\N,"2024-12-21","2025-09-22","2026-02-25",\N
"3342","1",\N,"398","54","9","195","3690","EWP-B05-WP7.2-150-BM-MT-101","B05-WP7.2-150","150","AG","NAC","TBD","Telecom Works","Telecom Works","CWP-B05-WP7.2-150-BM-MT-101","1",\N,"2024-02-08","2024-04-03","0","2024-02-14","2024-06-29","0","0000-00-00","0000-00-00","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"2",\N,"1646061219","2025-03-29","2025-07-14",\N,"0000-00-00","0000-00-00",\N,"2025-12-04","2026-03-04",\N,\N,"0","0","0","0","1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0595",\N,"2024-06-29","2025-12-04","2026-03-04",\N
"3343","1",\N,"386","54","9","195","3692","EWP-B05-WP7.2-160-BM-ME-101","B05-WP7.2-160","160","AG","NAC","TBD","Electrical Works (SS46)","Electrical Works (SS46)","CWP-B05-WP7.2-160-BM-ME-101","1",\N,"2024-01-03","2024-02-27","0","2024-06-29","2024-09-02","0","0000-00-00","0000-00-00","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"2",\N,"1646061219","2024-05-25","2024-11-20",\N,"0000-00-00","0000-00-00",\N,"2024-03-02","2024-12-24",\N,\N,"0","0","0","0","1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1204",\N,"2024-09-02","2024-03-02","2024-12-24",\N
"3344","232",\N,"386","54","9","195","3696","EWP-B05-WP7.2-170-BM-ME-101","Buildings (SS5)","170","AG","NAC","500","Electrical Works (SS 5)","Electrical Works (SS 5)","CWP-B05-WP7.2-170-BM-ME-101","1",\N,"2023-01-18","2023-02-03","0","2023-01-18","2023-02-03","0","0000-00-00","2023-01-20","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"13",\N,"1674211712","2024-02-05","2024-04-13","0","0000-00-00","0000-00-00","0","2023-04-28","2024-11-04","0",\N,"0","0","0","1","1",\N,\N,\N,"229",\N,\N,"2","229","2023-01-20 10:48:32","SUPERSEDED TO BROWN FIELD WORK PACKAGE","111","112","112","4","232","2023-01-20 10:23:33","The B/F work package replaces this CWP.",\N,\N,\N,"229",\N,\N,\N,\N,\N,"1","","","",\N,\N,\N,\N,"0597",\N,"2023-02-03","2023-04-28","2024-11-04",\N
"3345","1",\N,"386","54","9","195","3700","EWP-B05-WP7.2-190-BM-ME-101","B05-WP7.2-190","190","AG","NAC","TBD","Electrical Works (SS 22)","Electrical Works (SS 22)","CWP-B05-WP7.2-190-BM-ME-101","1",\N,"2023-09-16","2023-11-21","0","2023-10-10","2024-06-20","0","0000-00-00","0000-00-00","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"2",\N,"1646061219","2024-07-18","2024-08-17",\N,"0000-00-00","0000-00-00",\N,"2024-02-02","2024-11-05",\N,\N,"0","0","0","0","1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0598",\N,"2024-06-20","2024-02-02","2024-11-05",\N
